,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
mouse1_lib1.final_cell_0011,47.484486,-34.011612,15.9706135,-16.2675,-0.22748268,-7.3772035,10.527736,9.8638525,-0.06955912,-8.411086,9.367354,0.077711664,8.160906,-3.2901971,-7.009501,2.9436843,1.3385398,0.79934794,4.573329,0.11915108,-1.2113965,3.8118541,-2.4172342,2.7844286,-3.4514663,3.9176228,-3.213103,-0.15933718,-5.304853,2.633332,0.35884407,0.38389453,-0.89617443,-1.4446708,0.11431339,-0.62644017,1.7583721,2.926082,2.3658946,1.9081641,-5.427949,1.4523122,2.4153934,-0.86189616,-0.8959771,0.63205147,-0.5021438,-0.46584636,-1.2907602,1.5735807
mouse1_lib1.final_cell_0012,-24.082148,-0.38714734,-4.0241213,7.505092,-16.28334,-1.6610917,1.9383074,3.2995968,1.0720348,-8.458268,6.0222454,-0.014608346,-7.9431486,2.004708,-0.6479865,1.2661074,2.6095283,-1.8030119,-4.958805,3.680053,9.102598,2.4145527,-0.4532702,-2.702575,-4.122077,-1.4007329,7.625931,-0.9983539,-0.38548827,0.31068015,3.6871724,0.9643189,-0.23973384,3.202742,-2.6259952,-3.1897929,1.7399126,1.0489498,0.14660142,1.6349097,0.4088639,2.2568989,0.41347528,1.2440645,2.1884248,0.093676396,-0.09758409,0.023757385,-0.38883138,-0.16498376
mouse1_lib1.final_cell_0013,-24.34622,-1.100659,-4.747725,10.90584,-15.513564,-1.2490886,2.4414878,4.0202293,1.9438074,-7.2940564,3.301597,2.2090569,-6.5529447,2.924243,-1.8357493,0.9586815,1.667088,-0.39817953,-4.104534,6.950171,3.883574,0.48070535,-0.7169381,-2.237211,-1.9146905,-1.8328391,6.865636,-1.8207318,-0.58108765,1.1047759,4.609865,-0.019657314,0.79700625,5.081605,-3.99544,-3.4212184,1.9091873,-0.06915577,-0.5674128,2.393455,-0.030496348,0.59409404,0.50839263,2.6162696,-0.5349533,0.8789796,0.26556033,0.29776606,2.4417007,1.8571305
mouse1_lib1.final_cell_0014,-20.1082,-1.8148185,1.2337546,-1.9518812,26.970495,0.8935713,13.397264,-9.94569,3.5797884,-4.857596,2.6312184,2.9717345,-6.8641996,1.1068466,3.7406676,11.979613,0.7021983,-3.712974,0.8989349,2.0784492,1.3981954,1.1708021,0.88698316,0.17384063,1.5871017,1.4904114,-1.4002452,1.2640773,-2.1836014,-1.3852354,0.82433575,1.0778192,2.5807064,-0.4581678,5.711591,-0.52539986,1.6584234,-0.031894907,-1.0349816,0.5841092,2.7795749,-0.06096149,1.1793816,-2.778081,-0.4672942,2.6073868,-1.786205,-2.1499624,-0.5816667,0.0865182
mouse1_lib1.final_cell_0015,-19.04971,13.992413,7.2419295,-31.723139,-7.9853287,-5.8759212,2.15583,-8.755243,-11.557809,8.046142,-5.905166,-15.554166,2.3842714,6.058438,-5.710547,6.770953,-0.9991574,-0.45322815,-0.18820281,-0.59931713,-3.0671744,-2.4687228,-0.6371522,-1.086631,2.513582,1.2448348,1.6214625,-2.0571513,-0.3178531,-3.7238054,-0.5330478,-0.91914576,-0.2031845,1.5115068,-3.9883296,-1.0010717,-0.16685767,0.11123113,0.884515,-0.55099696,-1.1993805,-2.7605846,2.1535256,-0.9000487,-0.843561,-0.32021663,-2.0009654,0.270521,-0.25087786,1.7661005
mouse1_lib1.final_cell_0016,48.93778,-34.015102,15.917799,-10.623342,8.166136,-11.29658,13.263894,26.624823,-6.51521,-1.6680695,1.8456188,1.6759728,0.98570085,1.3244652,-1.3362406,-0.4560679,0.33105326,-1.1068617,-1.9662174,0.68895453,0.22277929,0.40653452,-0.47671685,1.0162648,-0.4230742,1.6707814,0.5480738,2.554666,-0.02880481,-1.8819271,-2.0146468,-2.4667454,1.5481191,1.9020299,-0.71149206,1.9461324,1.1005604,-0.85577655,-3.8912358,-1.2780795,0.31955427,0.2842335,1.749005,1.5098,-1.0659227,-1.4592061,-0.13542826,-2.575884,0.09041294,-1.4959092
mouse1_lib1.final_cell_0017,-17.637566,14.586412,8.508561,-34.36545,-8.069293,-6.273716,2.7919,-9.838221,-12.382992,7.1352906,-4.6638384,-17.015944,2.5301962,4.8493733,-5.4310246,5.606232,-1.1794378,0.93972063,-1.8458654,0.30958176,-3.7262592,-1.9979585,-2.3213665,0.26685196,1.5713258,-0.51384604,2.3809898,-2.1151772,-0.65124476,-4.0344586,0.31397176,-0.50346446,0.7911103,2.0286598,-1.785371,0.32770345,-0.92007834,0.47599754,1.0221019,-0.291215,-1.4541748,-3.4457097,1.3898991,-0.74777186,-0.9333799,-0.3044194,-2.0205421,0.1291753,-0.42811272,0.68357784
mouse1_lib1.final_cell_0018,37.31434,25.258844,-10.2439575,-15.273755,-6.4346843,63.139053,12.519232,14.406746,1.5511584,-5.3939147,-3.1137993,-4.7975216,7.5598273,15.075892,8.438019,-2.9574552,-1.7455072,-1.0693398,0.8511697,-1.7304685,-1.3626606,-0.37488866,3.3303728,0.3279568,2.7721589,-1.9916528,0.9411139,-1.8676705,-1.3514935,3.3081925,-0.098855786,-0.5174435,-0.7120781,-1.4809666,-0.38800687,-1.3336171,3.9857454,3.5684242,5.4200854,2.4849765,2.0606458,-4.4873166,-0.010796921,-2.1516213,1.3365097,-6.2090297,-1.3267018,-6.7434926,1.5044938,2.3819516
mouse1_lib1.final_cell_0019,48.303722,-40.473495,17.600271,-14.997975,6.7718816,-14.822597,18.552303,28.418459,-7.409848,-5.825667,4.3721323,-0.03483322,4.4990406,-3.2013671,-4.337058,1.045696,-2.1113346,-1.9022481,4.7401314,0.8733055,-0.5249725,2.6370866,-0.18375345,2.3508315,-2.591135,3.3956816,0.47512487,-2.8617651,-0.27486023,-0.105462976,1.6432873,-0.5631112,0.9134244,-0.42081323,0.13389467,1.2265326,0.8639891,1.9445008,-0.8694059,0.6654447,-0.47370458,0.23166819,2.2630107,-0.6783537,-0.39719257,-0.23045911,0.61006093,-1.60606,-0.67440444,0.13807707
mouse1_lib1.final_cell_0020,50.165405,-33.74901,9.856942,-10.765131,-3.6620724,-0.6338652,-0.75787365,-5.754897,7.2270894,-6.6610174,7.9891615,3.3240743,5.8230596,0.7359572,-7.9207816,2.7527308,5.8061347,-0.780517,-3.9794602,-2.595692,-1.3428799,3.4272463,-1.5201075,2.044713,-1.9407642,3.4023662,-3.472941,0.079651184,-5.308688,0.13169679,-0.33903614,-0.7297167,-1.0161097,-0.03236483,-1.9201231,-0.054388035,0.32054305,1.7520176,-0.14529993,1.7974801,-1.2643739,-0.7672493,1.2282187,1.2077756,-1.0746503,1.3524041,0.6784397,-0.8776562,-1.3768086,-0.117827356
mouse1_lib1.final_cell_0021,-19.288681,10.884986,6.235787,-24.412132,-10.030047,-4.4536037,5.295673,-5.843762,-5.9856462,-1.2359039,3.1361244,-8.336427,-1.3826518,-2.8310566,1.6627514,-2.7093825,2.3210156,-1.3758503,-3.8761919,-0.99247676,3.049072,2.8872979,-4.1309643,3.888976,0.99667466,-3.5697737,0.31502706,-1.2779155,3.0023973,0.42890295,1.3476999,0.9465037,1.0659715,-0.0215335,0.26085106,0.87214726,1.1755706,1.2220669,0.935593,-0.6269592,-0.40302446,0.07932594,-0.62865907,0.46466452,1.3919595,1.273113,1.9283559,-0.9041293,0.08212612,-1.4583142
mouse1_lib1.final_cell_0022,-16.225002,3.329086,0.74479514,-8.444672,-15.084336,-1.5845786,-0.16840686,-5.2649126,-9.798032,-9.813758,4.3333316,3.2639556,-7.3552566,1.488899,-1.5221872,-11.881563,1.7500672,0.27574345,2.703262,-1.4905661,3.8458185,1.9406964,-1.611651,0.42492446,1.6685685,-0.28572544,-4.7452307,-2.2617357,1.0111048,-0.19938093,1.843423,4.0721474,-1.9895542,-1.1242782,2.4286113,1.137927,2.6977608,-2.7413945,0.774181,-0.16189492,1.081116,-3.470408,2.92234,-0.8109425,0.24654952,1.4582158,-2.57321,0.2693846,1.371995,-2.8028157
mouse1_lib1.final_cell_0023,-16.637775,13.131444,9.325305,-32.6946,-6.7743983,-6.123779,5.6776166,-8.767994,-7.8791656,3.7610807,1.0796926,-15.181525,2.7253046,-1.1560688,-1.1930555,3.9687867,0.33536124,-0.579627,-3.4233959,-1.4719833,2.224588,1.4206402,-3.5434487,5.168452,0.6066498,-3.393558,1.5128711,-0.3427632,0.8721069,-0.7391075,0.33345762,-0.9273342,3.0980945,1.8205739,-0.055267878,1.3643322,-1.262606,0.005145971,2.02106,1.3253598,-0.1933927,-0.8132384,-0.78882045,0.040110145,-0.20178995,-0.053742398,-0.29541466,0.3633392,-0.28428563,-0.561472
mouse1_lib1.final_cell_0024,-21.088507,0.91982526,1.0069416,-3.6903453,29.52401,1.4274732,17.263199,-14.777961,-2.6665707,-4.2900863,3.4555984,-1.3427572,-5.616214,-0.24933599,3.6290424,10.483375,2.2451994,-5.188618,0.60890806,3.4637744,0.8139371,-0.3601106,2.2312188,-1.6404694,-0.014546439,2.8148148,-1.200829,1.593752,-0.17385015,1.1471117,-1.2044059,-1.5021013,0.030090986,-0.10361922,7.3111672,1.2543212,0.11552536,-0.22238132,0.35471693,2.2773395,4.1440215,0.023002923,2.4278076,-0.9333935,1.4877486,4.3621573,-1.291566,-3.2317185,0.51403576,-0.22277927
mouse1_lib1.final_cell_0025,35.288803,24.666996,-10.20658,-17.972298,-5.6374125,57.389633,9.244129,12.5233,0.87008786,0.6204471,-1.6267939,-5.9047337,1.1707684,4.686512,-0.44108164,2.3528373,5.043567,2.5120196,1.8234212,-0.52832216,-1.2870246,0.6741324,1.0847931,0.06835174,0.10756121,-2.46589,-1.316508,0.71573585,-2.9307775,2.631172,0.72938824,-2.276103,-2.6733904,-1.9045246,0.5446483,-1.1305472,3.4817703,2.4909894,2.596018,1.5913045,2.300373,-2.9885712,-1.8763142,-1.2890706,2.082007,-7.6394486,-0.20805807,-3.6941094,3.761924,0.7861671
mouse1_lib1.final_cell_0026,62.73624,42.91407,-43.531494,4.2304263,2.9468753,-20.526321,1.4929783,-1.6939323,1.2237713,-2.6510446,0.1538607,-2.824526,4.8011265,3.728656,2.8396702,0.8020077,8.518195,6.1172695,2.1029134,1.2956423,0.9682014,2.1104836,8.106916,-0.3988852,1.7559757,-2.7007482,0.69641143,-6.422092,0.52936786,-1.0518898,-1.3955034,0.33462626,1.1360689,1.2594079,2.3506093,1.5801067,-0.7795362,-1.0204855,-2.5682118,1.0120118,-3.8708794,2.9947293,0.18015173,0.7219005,0.05880535,1.0504348,0.9505994,0.63497365,-0.74071646,-0.5448804
mouse1_lib1.final_cell_0027,46.58954,-27.715622,7.039175,-14.859971,-9.99129,3.8957126,-3.2767305,-16.670544,10.93887,-12.914266,14.539386,1.2257344,14.697988,-1.2281535,-11.090475,2.075879,1.216785,2.933504,1.158786,1.3687783,-1.1068107,10.00994,-1.1718266,-0.036395263,-5.5847564,2.9190793,-5.6141725,-1.3213313,-1.7031527,2.1001453,0.27467343,1.032265,-0.7349508,-0.20859335,-0.809494,-2.5645418,-2.107111,5.0304575,0.16571881,1.1647948,1.7121857,-4.667593,4.4899626,1.0506191,-0.97446626,1.9634378,4.5672503,3.849199,0.47216323,0.33158448
mouse1_lib1.final_cell_0028,43.538113,-26.145094,11.109477,-15.502495,-1.8696637,1.6752194,1.5150509,-1.6572005,4.360685,-7.49363,12.785397,0.7598954,9.2511215,-2.0431385,-7.1330824,2.5006943,2.5305583,2.108122,-1.5047926,1.1319624,0.12884395,5.950613,-2.6277015,1.2175789,-5.7574077,2.1211622,-6.8518505,3.8627977,-6.9034557,0.41493428,-3.9556081,-1.3303341,0.7382701,-0.7370849,-1.4630835,2.493209,2.2936976,3.9378958,-1.3760341,-0.018208953,-2.6289234,-0.13129193,4.334683,-0.12235003,-2.231299,-0.75013345,0.75664157,0.009279488,-1.2504007,1.2417068
mouse1_lib1.final_cell_0029,-18.443745,13.259177,8.467879,-32.3452,-7.0215263,-5.7798147,3.348768,-9.355283,-11.284877,5.9048467,-2.6161873,-11.065821,5.1312275,0.9332025,-0.602609,4.075534,0.14112082,0.080055416,-2.8058724,-1.3023916,-1.8594356,0.80002326,-3.49193,2.0622241,-0.6636802,-2.8597221,1.4522315,-1.6768352,1.4472411,-1.7466867,0.42553023,0.8618294,1.2095485,-0.03711156,-1.2629062,0.09756728,-0.47551337,-1.0473162,0.4871299,0.6245602,0.16301714,-0.57944685,0.31397143,0.048191987,-2.0888588,-0.14038527,0.047212567,-0.8696553,0.5330385,1.3741302
mouse1_lib1.final_cell_0030,49.638893,-35.807503,9.041339,-8.327103,1.8885741,-5.1058426,3.2952044,4.5944996,1.25469,-2.2773685,-0.24383937,6.206083,-1.3178225,3.552213,-4.7708235,0.92486125,5.169161,-2.632806,-8.914819,-4.796381,-2.341557,-2.659008,1.3263093,2.0383122,3.587824,0.14499986,-0.56511194,2.0780232,-4.7059455,-2.7761462,0.8467472,-1.2076176,-1.15139,0.24098158,-3.178141,1.4442174,-0.7843589,-2.222411,-0.70281255,1.4543118,-1.2385252,1.7184293,-2.7316842,2.115371,0.044563424,0.86828643,-2.654842,-4.185972,-2.3386335,-1.0606649
mouse1_lib1.final_cell_0031,37.243366,-29.316656,11.474443,-16.810925,4.6034546,-15.0213585,15.206002,20.581732,-8.905247,-5.5273657,1.3272647,3.208233,3.3182774,-4.1583314,-3.3594878,-1.0593214,-4.9253135,1.284783,3.6655815,-0.031317946,0.62896556,-0.58932805,1.8425552,-0.75756735,1.4938028,-4.068163,0.9005802,-0.42181748,-0.11294028,1.4029614,2.2219028,1.123305,0.4757154,-1.2090851,1.6665176,0.9853149,-2.059836,0.13492797,0.7388516,-0.20395106,1.8480053,-0.18342072,-2.4289675,-0.25750473,0.43267956,-1.7040199,-0.6495278,1.5676408,0.16527888,2.101135
mouse1_lib1.final_cell_0032,33.83727,-26.255903,9.0881,-14.827314,-3.7542741,2.2631202,-4.004212,-10.235348,5.225727,-5.999884,10.530542,1.1805426,5.3190746,-1.3185076,-8.235633,3.1134698,3.693673,1.9911689,-3.5974715,-0.42085963,1.964967,5.4020543,0.61400557,3.9477003,-4.0874724,1.3844316,-5.582677,3.4786246,-9.806548,1.0137135,0.5784783,-0.4040496,1.7674154,-1.465944,-1.8096555,2.9535835,-0.77834016,2.8755138,-3.2837949,0.61679345,0.7324192,-0.34639946,4.5107937,-0.43916962,-1.9198285,-1.0721885,1.4308063,-1.5088652,-0.51721203,-0.10045196
mouse1_lib1.final_cell_0033,-9.140355,-1.400889,2.5170472,-8.526332,15.333718,3.5770705,-1.6790726,-0.0789471,-2.2547693,-3.2640767,0.34608778,2.0380182,-4.1182237,4.061733,-0.5209172,2.6224961,-6.0344563,11.879461,-6.764672,-7.7249494,7.3090043,1.9618261,3.0666533,-2.0779505,-0.9776334,7.3556986,-0.43003488,2.9051735,-2.341681,1.6621627,2.494706,-0.41666088,4.182755,-1.9731326,0.5731613,5.1887074,3.2678246,-2.0600157,1.5259736,-1.5752163,0.18356058,0.7402248,-1.1770108,-3.3201067,-1.0626996,1.0274622,0.45939898,0.19925013,0.35887387,0.8755425
mouse1_lib1.final_cell_0034,-24.153683,-1.5510124,-4.694237,10.753649,-15.880878,0.88614523,1.0509716,1.2943953,-4.39442,-12.1331835,8.235408,-0.6292886,-9.131602,-0.009558814,1.9528358,-1.3739558,3.634369,-2.5288823,-2.7833612,-1.034101,7.892265,-0.34132722,2.0120363,0.40677875,-4.8228498,0.51246876,4.4570932,-0.8738642,-0.08395578,-1.8505195,0.92520076,0.90128666,1.8110747,1.8584553,-1.6216987,-4.1193438,1.3270861,0.52532166,0.7842998,1.8742033,1.1651945,1.3964748,0.2988544,-0.22962339,0.26206052,0.30672202,0.9896766,-0.045324992,-0.14403556,-0.87455934
mouse1_lib1.final_cell_0035,-13.0781765,-6.574828,-4.214756,6.4900675,-19.25938,2.0924501,-2.1374624,-4.313239,-12.86776,-15.841092,6.614137,2.8444319,-11.716239,1.4205438,0.5840282,-7.1209736,-0.47799423,3.0646012,2.7624395,-4.022271,5.798454,-0.6434325,1.8878073,2.7387679,-1.4886866,0.0067381733,-1.3856392,-1.071412,-0.3308283,-3.2395754,1.3395907,3.8047779,1.0495416,-0.4615888,1.944712,-1.6403706,-2.126264,-0.39989787,0.12970346,2.1606157,0.65027773,-3.7561827,0.6154721,0.16137189,-0.6274245,-0.11644269,-4.269515,-0.44831613,2.3558836,-0.20701742
mouse1_lib1.final_cell_0036,40.28932,-27.086313,11.410775,-16.032299,-2.4471285,-2.3247511,3.3773956,-0.20420174,3.574018,-7.864512,12.019777,0.83421385,7.7215652,-4.5461664,-7.180149,2.491361,2.526095,1.5961208,0.4710206,0.18213664,2.0895174,5.0523043,-2.4407413,0.8785586,-3.783098,0.84918815,-6.248434,2.2451234,-7.2901325,2.2233446,-2.7706215,-0.48117095,-0.0597746,-1.5311085,-0.12749511,2.1992881,2.0949337,4.6235576,-0.0056456504,1.0189836,-2.8798249,-1.0006925,3.1671948,-0.71204084,-1.6050774,-0.585964,0.18656063,1.881332,-1.1182847,2.5479221
mouse1_lib1.final_cell_0037,52.361965,-38.37021,14.115432,-12.321383,8.597649,-16.33471,20.180174,32.109505,-9.878929,-3.8996925,0.21463756,0.8341636,1.594488,-1.0891652,-1.8347627,0.09324344,-3.1552534,-2.203965,1.119169,-0.48272115,0.8236346,-1.3104347,1.2365314,-0.3794162,1.4374074,0.33385864,2.7263577,-2.015698,3.805788,-2.1971822,-0.6591487,-2.3570082,0.51787233,1.1231833,-0.6874094,2.124106,0.80331624,0.060177393,-2.6788163,-1.6453097,2.859737,-1.015796,-1.4137076,0.8736768,0.01459565,-0.25746349,0.43234983,-0.2411044,0.43757692,-0.446933
mouse1_lib1.final_cell_0038,49.525536,-42.05109,14.790968,-8.208023,10.336593,-11.978603,15.548755,29.045057,-7.4232664,-1.0633024,-1.9766287,3.141616,-2.4676166,2.3262727,-0.5431026,-0.8311777,0.55121315,-3.705819,-6.031153,-2.13685,0.35250708,-0.36447042,1.5495257,1.3372506,1.389854,1.4343511,0.92133576,-0.21568851,0.19661553,-4.12221,0.17675374,-2.656379,2.051317,1.3639222,-3.0958884,3.618268,-0.0879972,-1.1517652,-4.947313,-0.7962518,2.103836,-1.0702099,0.94233215,1.6740639,-0.5493214,-0.44687468,-1.1095494,-4.52309,-0.5776774,-1.6610104
mouse1_lib1.final_cell_0039,-5.8828673,-2.9787269,1.0302436,3.2623692,30.615612,1.0171949,12.755848,-5.444462,1.3548036,-5.4096026,-0.72206134,11.781546,-3.7430298,-0.024613583,5.492115,3.1844213,-1.9087226,2.3016207,1.1466691,-1.2310182,-3.5843973,4.519835,-3.855292,3.0498998,1.3709285,-3.5352275,1.1857814,-0.19636887,-0.3072813,0.66996235,-0.8294243,0.13223206,-0.83222115,1.189969,-4.914684,-0.7521337,-1.2567391,1.2592709,-0.26458678,-0.7481621,-1.4473153,0.831001,-1.6133468,-1.5461427,2.5710347,-4.3893065,-3.0379176,5.0599165,-2.1821964,-1.0785671
mouse1_lib1.final_cell_0040,-18.409958,12.657784,8.52697,-29.057634,-7.1658063,-5.313744,6.26116,-7.3126144,-4.71567,2.5098858,2.4226623,-12.316427,2.4178774,-3.0817046,1.5583423,1.5182707,1.1746924,-1.5776452,-4.2863855,-2.3373759,2.4688723,2.8852088,-4.1795945,4.798706,-0.5398346,-3.706554,2.2904503,-0.5629006,1.9012791,-0.5857171,-0.0065004095,-1.064836,3.272994,1.0686408,0.041989304,0.72769773,-1.2414584,-0.15244044,1.8854662,1.5794462,0.23995936,0.71104544,-0.8550466,0.24914394,-0.06498873,0.19815692,1.1004499,0.05172596,-0.17630242,-0.27172413
mouse1_lib1.final_cell_0041,-17.330648,12.2637825,7.2722473,-30.703203,-10.301959,-5.892284,4.4167995,-9.425745,-11.337551,1.5258965,0.21597797,-14.557237,-0.48943102,2.928858,-4.2103972,3.3750222,0.49894562,-0.4101352,-1.8777412,0.34715706,2.537196,0.85825115,-2.9127095,3.2102556,2.2463238,-2.733802,-0.010964996,-1.2026681,0.43599826,-1.5255092,1.4077388,1.5480852,0.71812224,0.5221023,-0.49300596,1.443501,0.9065344,0.9285802,1.0116075,-0.74530965,-0.773517,-2.527379,0.3896145,-0.34306046,1.4638908,0.58527,-0.91841036,0.19421597,0.2717383,-1.7389537
mouse1_lib1.final_cell_0042,54.206715,-30.573587,4.6796684,-10.095683,-6.9631763,0.49507803,-4.695673,-14.749816,9.772599,-7.0342083,8.435691,4.648862,6.2682214,0.88099504,-9.568655,3.099066,5.463338,-1.0976446,-6.7544475,-3.8643372,-0.88440734,-0.34733063,-1.5684446,-1.3897614,1.0203977,1.8454323,-2.535647,-0.9470296,-1.6779693,-0.77264035,-2.0522683,-1.0476713,-4.354487,-0.16351652,0.084432736,-0.27105573,1.3868884,1.7498883,-0.6041767,1.3680959,1.4059744,-1.1629441,-2.996027,1.4415752,0.6709614,1.8228067,1.2226789,2.7335646,-0.34475887,-0.017284852
